product_id,sku,product_name,category,subcategory,brand,price,cost,launch_date,color,size_options,material,is_active
eb668a17-e407-4106-bc9b-28fb7983d6a1,MSFO00451,Per Una Bakery 451,Food,Bakery,Per Una,9.37,4.54,27/11/2024,White,S,Polyester,TRUE
07d8381c-d3da-4c30-9196-088e2b7be24f,MSWO00452,Home Range Leggings 452,Womens_Clothing,Leggings,Home Range,48.81,33.28,27/03/2025,White,M,Linen,TRUE
542d6c9f-998c-4b53-b6e3-742e451914e4,MSHO00453,Essential Decor 453,Home,Decor,Essential,61.81,31.35,19/07/2025,White,M,Linen,FALSE
6346fc4f-2621-418b-aae4-449969b18c0f,MSWO00454,Foodies Tops 454,Womens_Clothing,Tops,Foodies,3.8,2.74,19/01/2025,Red,M,Blend,TRUE
0571ea1c-6f00-4ccd-a328-2329b3f366fd,MSME00455,Per Una Trousers 455,Mens_Clothing,Trousers,Per Una,34.63,27.34,07/06/2025,Beige,M,Polyester,TRUE
8d08b522-66ff-47dd-a38c-71b2e4d94c20,MSBE00456,Per Una Haircare 456,Beauty,Haircare,Per Una,17.99,10.88,27/10/2024,White,OneSize,Wool,TRUE
f40fa92d-c026-4226-8b32-65a2febdb32d,MSBE00457,Autograph Haircare 457,Beauty,Haircare,Autograph,9.3,5.88,01/05/2025,Beige,XS,Silk,TRUE
3fa29120-4094-4151-9aa5-bfeb60ba2660,MSHO00458,Beauty Line Decor 458,Home,Decor,Beauty Line,5.48,3.33,29/04/2025,Black,M,Linen,TRUE
1402ee7f-9ab5-4c9d-bd98-ac29b73dfcc7,MSWO00459,Home Range Coats 459,Womens_Clothing,Coats,Home Range,17.85,11.89,09/08/2024,Multi,XS,Linen,TRUE
135aee0e-3ca6-488c-8ba1-9e5d528a332d,MSBE00460,Beauty Line Makeup 460,Beauty,Makeup,Beauty Line,6.25,3.64,23/11/2024,Green,M,Wool,TRUE
c314e96c-d3b1-494b-a49d-7d5333691c50,MSFO00461,Beauty Line Fresh 461,Food,Fresh,Beauty Line,3.77,2.67,28/02/2025,Multi,M,Blend,TRUE
82337ad7-3429-49b2-baa4-34d3aba55129,MSWO00462,Beauty Line Dresses 462,Womens_Clothing,Dresses,Beauty Line,36.35,26.61,11/01/2025,Red,XS,Polyester,TRUE
5f4fa553-3c52-4c7e-afaa-4be35406f35a,MSWO00463,Limited Edition Coats 463,Womens_Clothing,Coats,Limited Edition,11.24,8.46,24/11/2024,Beige,S,Blend,TRUE
5712569e-cf50-433d-a410-b683aa78d525,MSHO00464,Home Range Bedding 464,Home,Bedding,Home Range,7.65,6.08,28/05/2025,Green,XS,Wool,TRUE
bb5dd723-7eda-4416-9fd7-d54c1546cd1a,MSME00465,Foodies Shirts 465,Mens_Clothing,Shirts,Foodies,12.68,9.86,20/05/2025,Beige,M,Blend,TRUE
0f0b4d71-6e6d-4478-874f-2609b3313519,MSME00466,Autograph Outerwear 466,Mens_Clothing,Outerwear,Autograph,4,2.05,06/10/2024,Beige,XS,Cotton,TRUE
8cf65785-01c4-4024-81b4-e2fee3ffbf51,MSWO00467,Limited Edition Tops 467,Womens_Clothing,Tops,Limited Edition,21.46,12.03,03/02/2025,White,OneSize,Silk,TRUE
7ccddf84-1542-45be-9e4c-fdb3a4ab8f15,MSHO00468,Foodies Bedding 468,Home,Bedding,Foodies,27.79,16.93,02/02/2025,Beige,S,Silk,TRUE
47682a06-2f7d-4bce-b3e3-fc7823e4d64b,MSBE00469,Autograph Skincare 469,Beauty,Skincare,Autograph,16.64,9.48,29/05/2025,Red,M,Wool,TRUE
cf7c6dca-9a53-45ad-a566-a327821b5bbf,MSME00470,Per Una Outerwear 470,Mens_Clothing,Outerwear,Per Una,33.03,17.2,16/08/2024,Beige,OneSize,Polyester,TRUE
9c3273f1-1234-451a-a921-2a89fcc4e470,MSFO00471,Per Una Frozen 471,Food,Frozen,Per Una,4.78,3.77,15/12/2024,Black,M,Blend,TRUE
622b6f35-4931-495f-b5e4-fc03eed557a6,MSME00472,Beauty Line Outerwear 472,Mens_Clothing,Outerwear,Beauty Line,6.37,3.39,02/11/2024,Multi,S,Cotton,TRUE
098e6964-dde6-405d-86c8-3d33a995178d,MSME00473,Foodies Shirts 473,Mens_Clothing,Shirts,Foodies,18.83,10.16,17/02/2025,Green,L,Wool,TRUE
7645aa37-bac7-44f0-a185-caa0ec09902e,MSME00474,Autograph Knitwear 474,Mens_Clothing,Knitwear,Autograph,11.85,7.9,22/12/2024,Blue,XL,Linen,TRUE
97bea946-b51b-4783-bb9d-39c91cab606b,MSFO00475,M&S Collection Ambient 475,Food,Ambient,M&S Collection,73.93,55.64,23/10/2024,Multi,OneSize,Wool,TRUE
4db156d7-80dd-4597-86a2-f272888f1fcd,MSFO00476,Limited Edition Deli 476,Food,Deli,Limited Edition,14.56,11.23,09/08/2024,Beige,L,Wool,TRUE
283d27d3-f6a8-4869-b5c4-d3cc2e8219dd,MSME00477,Foodies Outerwear 477,Mens_Clothing,Outerwear,Foodies,9.64,5.07,28/12/2024,Red,S,Silk,TRUE
e88f11b0-35f0-42d1-b04e-69088a42f61a,MSWO00478,M&S Collection Leggings 478,Womens_Clothing,Leggings,M&S Collection,52.99,25.82,16/03/2025,Green,M,Polyester,TRUE
31b0f297-a57c-4257-8d08-a89f62fdb6db,MSFO00479,Home Range Bakery 479,Food,Bakery,Home Range,4.34,2.19,16/02/2025,White,OneSize,Polyester,TRUE
fef6621a-369c-4912-b03b-314fd831c492,MSWO00480,Autograph Dresses 480,Womens_Clothing,Dresses,Autograph,30.1,21.79,24/10/2024,Red,M,Polyester,TRUE
fc7aa32b-4e8e-428c-9f14-702156a29ced,MSWO00481,Essential Coats 481,Womens_Clothing,Coats,Essential,9.71,5.35,28/06/2025,Beige,OneSize,Linen,TRUE
d8ae260f-9307-474d-9b4e-7fd09324969c,MSBE00482,Autograph Haircare 482,Beauty,Haircare,Autograph,36.63,28.35,27/08/2024,Beige,XL,Linen,TRUE
8d91a476-2ebf-494f-975c-41f340316dc3,MSHO00483,Essential Bedding 483,Home,Bedding,Essential,22.76,16.68,29/10/2024,Red,XL,Polyester,FALSE
8f1ae7ad-ab04-4dec-bf1b-73799de99543,MSME00484,Home Range Shorts 484,Mens_Clothing,Shorts,Home Range,8.78,6.62,15/12/2024,Black,XL,Blend,TRUE
c8ba3be5-0156-421f-b5d2-bb8b75b69c3a,MSWO00485,Foodies Knitwear 485,Womens_Clothing,Knitwear,Foodies,23.99,11.8,14/06/2025,Beige,S,Cotton,TRUE
2978baa2-f54b-409a-9285-3f80417c5bff,MSBE00486,Beauty Line Skincare 486,Beauty,Skincare,Beauty Line,3.65,2.45,23/02/2025,White,XL,Cotton,TRUE
280bdca9-b930-468a-8a70-4a1eb1ddbfeb,MSME00487,M&S Collection Shirts 487,Mens_Clothing,Shirts,M&S Collection,34.74,22.48,20/06/2025,Beige,S,Blend,TRUE
d4094f54-8643-4f61-b48f-e5fee07c177b,MSBE00488,Essential Fragrance 488,Beauty,Fragrance,Essential,89.21,57.18,26/05/2025,Blue,M,Polyester,TRUE
be3b32e2-1aab-4a37-924d-f95436aeeae5,MSHO00489,M&S Collection Bedding 489,Home,Bedding,M&S Collection,33.14,17.55,02/05/2025,Green,L,Wool,TRUE
b6cff418-9a3a-4de2-ab0f-89387ef64302,MSHO00490,Autograph Storage 490,Home,Storage,Autograph,53.4,35.61,30/04/2025,Black,L,Linen,TRUE
e2166220-9e0a-4ca1-a513-06a07decd251,MSBE00491,Per Una Bath 491,Beauty,Bath,Per Una,30.23,17.62,17/05/2025,Green,S,Wool,TRUE
b17032b7-5498-4fdf-a47d-56a4b50056c1,MSFO00492,Limited Edition Frozen 492,Food,Frozen,Limited Edition,2.81,1.73,20/09/2024,Beige,XL,Cotton,TRUE
ca804724-2241-4ca6-b067-e440b6435bf1,MSWO00493,M&S Collection Tops 493,Womens_Clothing,Tops,M&S Collection,14.21,10.2,30/06/2025,Black,M,Silk,FALSE
9f4f887e-c055-47da-adc7-32b257fc311f,MSME00494,Foodies Shirts 494,Mens_Clothing,Shirts,Foodies,26.3,16.63,29/08/2024,Blue,M,Polyester,TRUE
359294f4-0c5d-4235-af38-82547a54ce26,MSHO00495,Autograph Decor 495,Home,Decor,Autograph,29.41,15.25,10/07/2025,White,M,Cotton,TRUE
fdc5c825-4947-4569-8bb4-edcc3e0e09c2,MSWO00496,Limited Edition Tops 496,Womens_Clothing,Tops,Limited Edition,24.12,12.91,27/02/2025,Multi,XL,Cotton,FALSE
2165b0c3-7d78-4c51-8fa1-8983bad05661,MSWO00497,Essential Coats 497,Womens_Clothing,Coats,Essential,15.69,9.15,28/06/2025,Multi,M,Wool,TRUE
5529a944-8f79-4549-b932-b247a171e564,MSBE00498,Home Range Skincare 498,Beauty,Skincare,Home Range,10.28,4.99,29/09/2024,Blue,M,Linen,TRUE
84f42f17-4688-49ce-aa58-978dbba81420,MSFO00499,Beauty Line Fresh 499,Food,Fresh,Beauty Line,20.04,13.72,12/01/2025,Green,XL,Silk,FALSE
fc3b5de9-f127-45ee-8130-f304d6e4e7af,MSME00500,Limited Edition Shorts 500,Mens_Clothing,Shorts,Limited Edition,14.32,8,13/01/2025,Blue,XS,Silk,TRUE
8dd9828c-63e4-4b4b-8710-88ef4fb2c9dc,MSFO00501,M&S Collection Ambient 501,Food,Ambient,M&S Collection,42.64,29.88,24/10/2024,Green,XS,Blend,TRUE
176498b3-88d6-493a-88de-899ae04dd6cd,MSHO00502,Limited Edition Bedding 502,Home,Bedding,Limited Edition,5.03,2.58,25/07/2025,White,S,Silk,TRUE
1f5c0470-28f1-4859-9a32-c02f5cb2615c,MSWO00503,Essential Tops 503,Womens_Clothing,Tops,Essential,9.95,7.47,16/09/2024,Red,XS,Polyester,TRUE
4962328a-7fa0-49c2-af8a-1c1d8378b63e,MSFO00504,Home Range Bakery 504,Food,Bakery,Home Range,64.2,31.29,02/06/2025,Black,OneSize,Cotton,TRUE
3d5110d1-fe66-4f9e-8f9f-f2e2f2102723,MSFO00505,Foodies Fresh 505,Food,Fresh,Foodies,14.88,11.48,31/10/2024,Red,XL,Linen,TRUE
58d06078-0995-49f3-bd34-da71dae75327,MSME00506,Essential Trousers 506,Mens_Clothing,Trousers,Essential,42.85,27.53,28/01/2025,Green,M,Silk,TRUE
f4c0c161-9d67-491f-bbfe-1b6bd8cf539d,MSHO00507,Beauty Line Decor 507,Home,Decor,Beauty Line,11.39,7.65,27/12/2024,Green,S,Cotton,FALSE
d12c1283-ecfa-497f-9bea-d05978f66973,MSME00508,Autograph Shorts 508,Mens_Clothing,Shorts,Autograph,36.07,27.39,03/09/2024,Blue,XS,Polyester,TRUE
3900ba0e-2758-45ed-89e2-87b7929ec320,MSHO00509,Autograph Furniture 509,Home,Furniture,Autograph,17.21,9.02,18/08/2024,White,M,Polyester,TRUE
a5c4a354-1b8e-44c7-acf6-43e7de97bda1,MSBE00510,Autograph Fragrance 510,Beauty,Fragrance,Autograph,8.03,6.16,07/01/2025,Red,S,Blend,TRUE
13e8f332-1884-4d25-98f8-ba25a0f771c1,MSFO00511,Limited Edition Frozen 511,Food,Frozen,Limited Edition,4.6,2.64,09/01/2025,Multi,M,Polyester,TRUE
789d7f12-6142-4e4e-a547-aa38f7dc18b5,MSME00512,Foodies Knitwear 512,Mens_Clothing,Knitwear,Foodies,5.63,3.98,16/11/2024,White,XS,Blend,TRUE
1734113b-9882-47cf-bace-1f948de8760e,MSME00513,Foodies Shirts 513,Mens_Clothing,Shirts,Foodies,4.7,2.81,26/02/2025,Multi,L,Linen,TRUE
9daa44dd-1f03-4b18-a5de-67e8437fcb95,MSME00514,Beauty Line Shirts 514,Mens_Clothing,Shirts,Beauty Line,20.66,10.38,07/04/2025,Red,S,Cotton,TRUE
a6553381-6a78-451d-913f-bbc01135af30,MSME00515,Limited Edition Trousers 515,Mens_Clothing,Trousers,Limited Edition,22.49,11.32,26/09/2024,Multi,L,Wool,TRUE
ba1b1ac6-9e3b-494d-a57b-fbdb68ceb0f4,MSWO00516,Essential Leggings 516,Womens_Clothing,Leggings,Essential,21.55,11.33,05/01/2025,Multi,XS,Cotton,FALSE
f30a84b0-4cb9-47f8-a9de-53738c4f9c59,MSME00517,Per Una Outerwear 517,Mens_Clothing,Outerwear,Per Una,17.68,8.1,29/12/2024,Red,M,Cotton,TRUE
dd60be07-dff0-4728-93fc-68e7fbd9b619,MSBE00518,Per Una Skincare 518,Beauty,Skincare,Per Una,6.49,4.37,25/10/2024,White,L,Blend,TRUE
40c1fe4c-d756-46cb-a185-19f055dc3584,MSWO00519,Foodies Coats 519,Womens_Clothing,Coats,Foodies,6.83,4.58,19/04/2025,Blue,M,Polyester,FALSE
bfe7c27e-fcd8-469d-96c6-3ac3a3813c58,MSHO00520,Beauty Line Decor 520,Home,Decor,Beauty Line,8.24,5.43,01/01/2025,Blue,XS,Linen,TRUE
dbc7edba-bd16-4726-92fb-de67045deb01,MSME00521,Beauty Line Knitwear 521,Mens_Clothing,Knitwear,Beauty Line,6.54,3.87,11/12/2024,Black,XL,Silk,TRUE
620a6984-15a8-4ac6-a6c0-17a34b1baf0e,MSHO00522,Per Una Furniture 522,Home,Furniture,Per Una,29.33,23.37,12/02/2025,Black,S,Blend,TRUE
41211b27-2283-47a2-aa59-d9633f22e9f2,MSFO00523,M&S Collection Fresh 523,Food,Fresh,M&S Collection,32.91,24.24,15/10/2024,Black,OneSize,Wool,TRUE
4026a5d7-8114-4f56-a3e6-582ec3a03ef7,MSBE00524,Home Range Fragrance 524,Beauty,Fragrance,Home Range,20.33,11.1,13/09/2024,Black,M,Polyester,TRUE
690e878c-f6b5-4cb9-9d41-1c5e8dcd26bf,MSFO00525,M&S Collection Fresh 525,Food,Fresh,M&S Collection,52.75,25.32,27/07/2025,Multi,M,Cotton,TRUE
f951e22c-8ba8-4e9f-a726-d6a75ec92691,MSBE00526,Home Range Bath 526,Beauty,Bath,Home Range,2.81,1.63,17/10/2024,Multi,XL,Polyester,FALSE
6fd19541-fb51-43cc-8425-fe0916459bc7,MSWO00527,Limited Edition Tops 527,Womens_Clothing,Tops,Limited Edition,50.54,29.02,20/02/2025,Green,XL,Blend,TRUE
526623a1-9a41-4132-b82b-287f00361175,MSME00528,Foodies Shorts 528,Mens_Clothing,Shorts,Foodies,37.14,25.42,04/09/2024,Green,S,Polyester,TRUE
fb787379-4272-4007-8005-ccd2e85abd9a,MSHO00529,M&S Collection Decor 529,Home,Decor,M&S Collection,10.04,6.77,29/04/2025,Beige,OneSize,Wool,FALSE
44f69dbd-5dda-416e-8df7-2439b06a4b2c,MSFO00530,Limited Edition Fresh 530,Food,Fresh,Limited Edition,16.41,10.45,05/10/2024,Multi,L,Linen,TRUE
245867ee-6468-4f72-839b-1dff96870504,MSBE00531,Autograph Skincare 531,Beauty,Skincare,Autograph,25.79,14.61,30/06/2025,Red,S,Linen,TRUE
8b13c4cf-140a-42a1-bd0c-155e5c7d9da0,MSFO00532,M&S Collection Bakery 532,Food,Bakery,M&S Collection,10.71,6.18,26/05/2025,Green,XL,Polyester,TRUE
769c1ece-93b0-4668-8abe-e93a3e2a6cb4,MSHO00533,Home Range Kitchen 533,Home,Kitchen,Home Range,7.57,5.34,21/05/2025,Red,XS,Polyester,TRUE
5c7a6824-4f16-4c7a-b057-c19a6cd9e7fa,MSME00534,Home Range Shirts 534,Mens_Clothing,Shirts,Home Range,26.62,12.81,07/07/2025,Red,M,Blend,FALSE
8cd5e2f8-1507-433a-b145-13e2e70d9cb6,MSBE00535,Autograph Bath 535,Beauty,Bath,Autograph,2.42,1.63,07/06/2025,Green,M,Wool,TRUE
a29cb016-dacd-4b4b-98c7-199774dc8c9c,MSME00536,Beauty Line Outerwear 536,Mens_Clothing,Outerwear,Beauty Line,14.19,6.87,07/12/2024,Beige,M,Polyester,TRUE
b7633a61-61b4-4775-adbd-dee4550db46d,MSFO00537,Home Range Deli 537,Food,Deli,Home Range,3.41,2.52,20/08/2024,Blue,OneSize,Linen,TRUE
5680090c-42d0-4fbe-ba4c-3581bcc892fa,MSBE00538,Essential Fragrance 538,Beauty,Fragrance,Essential,39.75,28.95,30/12/2024,Blue,S,Blend,TRUE
6f406498-daff-4c64-aef0-dde804f7a599,MSFO00539,M&S Collection Bakery 539,Food,Bakery,M&S Collection,4.08,2.38,14/05/2025,Blue,XL,Wool,FALSE
754c60da-dbd5-4516-ab68-0841c99e4968,MSFO00540,Autograph Fresh 540,Food,Fresh,Autograph,4.56,3.64,03/08/2025,Black,S,Wool,TRUE
ac6a5b2c-f2d4-4abc-98ee-a9565a011eab,MSME00541,Home Range Knitwear 541,Mens_Clothing,Knitwear,Home Range,9.16,6.59,25/06/2025,Blue,OneSize,Cotton,TRUE
b71abcb1-1b4d-47f8-a3b1-5e6542c8d791,MSHO00542,M&S Collection Furniture 542,Home,Furniture,M&S Collection,13.04,8.71,27/03/2025,Green,S,Polyester,TRUE
c012e98c-4dd8-4f58-824e-366cb7931526,MSHO00543,Autograph Decor 543,Home,Decor,Autograph,36.76,27.67,07/05/2025,Beige,XS,Cotton,TRUE
a083912e-ee4a-40bf-8fb9-5c9e4d487b24,MSBE00544,Foodies Makeup 544,Beauty,Makeup,Foodies,4,1.89,27/05/2025,Black,L,Wool,TRUE
d7b0f3ef-b828-494a-9cff-7712688f6f9f,MSWO00545,Limited Edition Coats 545,Womens_Clothing,Coats,Limited Edition,12.46,6.93,30/11/2024,Blue,L,Cotton,TRUE
8bb8c3e9-f56b-45cd-b814-7bd95800cdea,MSWO00546,M&S Collection Knitwear 546,Womens_Clothing,Knitwear,M&S Collection,4.3,2.46,14/04/2025,Green,M,Cotton,TRUE
e8502ac6-9c9d-4444-8424-572d87ae3524,MSME00547,Per Una Outerwear 547,Mens_Clothing,Outerwear,Per Una,3.05,1.96,05/07/2025,Beige,XS,Linen,FALSE
b2cc0c86-d630-4a13-8e3a-9f553ab38380,MSWO00548,Beauty Line Knitwear 548,Womens_Clothing,Knitwear,Beauty Line,7.42,5.79,15/06/2025,Beige,XS,Silk,FALSE
7f6fb245-7125-4c17-be9d-bbb78d5e5aef,MSME00549,Foodies Shorts 549,Mens_Clothing,Shorts,Foodies,25.33,12.83,29/12/2024,Blue,XS,Cotton,TRUE
0bc76fc2-a50f-4e01-924a-9673a38aeb78,MSME00550,Essential Outerwear 550,Mens_Clothing,Outerwear,Essential,13.11,7.65,12/03/2025,Beige,M,Wool,TRUE
ebf2b3b5-7eb6-4f58-864b-3c7b6bf9a6ca,MSWO00551,Beauty Line Coats 551,Womens_Clothing,Coats,Beauty Line,11.15,7.1,20/12/2024,Blue,XS,Wool,TRUE
414d0b20-70d3-40e4-8170-6ad21a67eeb7,MSWO00552,Beauty Line Knitwear 552,Womens_Clothing,Knitwear,Beauty Line,8.8,6.48,18/01/2025,Blue,XS,Cotton,TRUE
99a5151c-9026-4447-b249-5c9dc6591d05,MSHO00553,Beauty Line Bedding 553,Home,Bedding,Beauty Line,8.12,4.15,16/12/2024,Multi,XS,Wool,TRUE
b154bf8b-d256-4fc9-93d3-204e297a44b1,MSBE00554,Essential Haircare 554,Beauty,Haircare,Essential,23.13,15.06,18/04/2025,Red,OneSize,Linen,TRUE
90e0d528-c1e3-456a-982d-eea876f0f241,MSHO00555,Home Range Furniture 555,Home,Furniture,Home Range,13.57,10.2,19/01/2025,Blue,L,Cotton,TRUE
4efd3e34-8657-47b3-99b5-d15622eb4740,MSBE00556,Limited Edition Fragrance 556,Beauty,Fragrance,Limited Edition,4.85,3.71,03/04/2025,Multi,M,Linen,TRUE
744449d4-56be-4d7a-8c4e-f47cabefc036,MSWO00557,Home Range Dresses 557,Womens_Clothing,Dresses,Home Range,15.98,8.17,02/09/2024,Multi,XL,Silk,FALSE
a1d754bd-9123-42e2-a70c-92aa3da60851,MSFO00558,M&S Collection Fresh 558,Food,Fresh,M&S Collection,5.93,3.66,02/09/2024,Multi,L,Linen,TRUE
edc723c8-4228-479e-85d0-0cee0a2c6733,MSFO00559,Limited Edition Bakery 559,Food,Bakery,Limited Edition,16.72,8.88,28/01/2025,Black,M,Cotton,TRUE
7446fc09-1cd1-4f5e-95dc-6a06519ba6ba,MSWO00560,Per Una Leggings 560,Womens_Clothing,Leggings,Per Una,19.24,11.57,27/12/2024,Red,L,Polyester,FALSE
d44e652c-b52c-4c0d-a15f-8b68a7f73b08,MSME00561,Limited Edition Trousers 561,Mens_Clothing,Trousers,Limited Edition,12.79,9.95,28/08/2024,Blue,XS,Silk,TRUE
a15f1e0e-3795-479a-8196-982aa67224bd,MSBE00562,Per Una Makeup 562,Beauty,Makeup,Per Una,5.23,3.53,23/07/2025,Multi,XL,Wool,TRUE
ac74fd1e-fdbe-4273-ad9b-ab42d31f4feb,MSWO00563,Foodies Dresses 563,Womens_Clothing,Dresses,Foodies,10.7,4.88,16/12/2024,White,L,Linen,TRUE
b8272bf0-d739-4a11-a37b-3438613bbcbe,MSHO00564,Beauty Line Storage 564,Home,Storage,Beauty Line,5.1,2.4,01/05/2025,Multi,XS,Blend,TRUE
7fd186a3-11f4-4318-856f-36ef701bc5da,MSFO00565,Autograph Bakery 565,Food,Bakery,Autograph,17.73,9.29,02/05/2025,Black,S,Polyester,TRUE
09b0f306-b690-4056-bedc-b69ab993430e,MSFO00566,Autograph Frozen 566,Food,Frozen,Autograph,21.79,12.07,30/10/2024,White,XS,Wool,TRUE
8f0c7948-8c2a-45ec-8de5-72e177f5f774,MSHO00567,Essential Furniture 567,Home,Furniture,Essential,41.97,21.39,04/01/2025,Black,OneSize,Silk,TRUE
23cb9476-1711-4ef9-8fcc-7665a208b432,MSBE00568,Per Una Skincare 568,Beauty,Skincare,Per Una,8.75,4.25,27/10/2024,Green,L,Polyester,TRUE
024202cd-8301-4c83-93b0-66aff2d38915,MSBE00569,Foodies Skincare 569,Beauty,Skincare,Foodies,6.45,4.46,13/11/2024,Green,OneSize,Polyester,TRUE
d24bc416-c239-4224-ae9b-b69c0d5ae3be,MSBE00570,Home Range Fragrance 570,Beauty,Fragrance,Home Range,14.08,10.35,02/08/2025,Red,M,Wool,TRUE
997c1f1e-f044-4cce-b829-029ce20f5d7f,MSBE00571,Limited Edition Skincare 571,Beauty,Skincare,Limited Edition,12.22,6.44,17/03/2025,Blue,M,Blend,TRUE
81e6915c-7b17-47b5-b77e-aa1c6cf34276,MSHO00572,Foodies Decor 572,Home,Decor,Foodies,19.1,11.44,10/10/2024,White,OneSize,Cotton,TRUE
551fe6fc-f3f3-4243-add6-72754c5b157c,MSME00573,Beauty Line Outerwear 573,Mens_Clothing,Outerwear,Beauty Line,95.57,69.5,15/02/2025,Multi,XL,Wool,TRUE
97a893f7-ff28-4fa1-af53-7b95e5184c1f,MSFO00574,Autograph Fresh 574,Food,Fresh,Autograph,3.56,2.06,08/11/2024,Green,OneSize,Linen,TRUE
be11686d-e14d-426d-83ce-b6829a9ba170,MSFO00575,M&S Collection Deli 575,Food,Deli,M&S Collection,9.95,6.15,25/03/2025,Blue,S,Polyester,TRUE
b594f636-b569-4906-95b1-429887b81fdb,MSME00576,Beauty Line Shirts 576,Mens_Clothing,Shirts,Beauty Line,17.75,9.53,09/10/2024,Red,M,Blend,TRUE
ebbdddf6-4e5d-40a0-957f-1e9abab8cc38,MSHO00577,Foodies Furniture 577,Home,Furniture,Foodies,11.12,6.88,11/04/2025,Beige,XS,Blend,TRUE
59ecb7d6-c4db-4650-b87b-701e051ca646,MSHO00578,Beauty Line Furniture 578,Home,Furniture,Beauty Line,17.26,11.88,12/10/2024,Blue,L,Linen,TRUE
d9526a22-21be-4752-8c63-2990173439bd,MSHO00579,Essential Kitchen 579,Home,Kitchen,Essential,41.72,23.5,07/04/2025,Beige,OneSize,Cotton,TRUE
b1187094-3e69-4dcd-9402-4ade353abc1c,MSBE00580,Per Una Skincare 580,Beauty,Skincare,Per Una,4.16,1.97,15/01/2025,Multi,XL,Polyester,TRUE
8a95836d-ec51-430d-a642-a07fecf6cebe,MSME00581,Essential Trousers 581,Mens_Clothing,Trousers,Essential,19.33,12,12/02/2025,Beige,L,Linen,TRUE
23abcd50-f0a4-49e2-9680-96a4ceb3adff,MSWO00582,Per Una Coats 582,Womens_Clothing,Coats,Per Una,12.07,6.56,03/12/2024,Beige,S,Linen,TRUE
e7406142-fa76-48b7-846a-b1724c6be8f9,MSME00583,Essential Knitwear 583,Mens_Clothing,Knitwear,Essential,89.71,55.7,20/02/2025,Beige,OneSize,Blend,TRUE
645cf99d-2ec3-445c-90fc-1659a08159d2,MSBE00584,Beauty Line Fragrance 584,Beauty,Fragrance,Beauty Line,8.58,5.82,23/03/2025,Green,S,Silk,TRUE
78d265c4-5496-46e1-948f-70f6ad546a12,MSFO00585,Foodies Deli 585,Food,Deli,Foodies,20.05,11.66,19/09/2024,White,XS,Cotton,TRUE
e632d4ed-6977-4920-9512-ee4f4b8c27ef,MSHO00586,Essential Storage 586,Home,Storage,Essential,15.74,12.35,25/08/2024,Green,OneSize,Cotton,TRUE
05c89cf5-674d-4b57-8b2e-08f8e5b983eb,MSHO00587,Home Range Decor 587,Home,Decor,Home Range,14.68,9.99,15/12/2024,Multi,M,Wool,TRUE
c470e218-56e9-437e-8145-53ba93a2d1e2,MSHO00588,Per Una Kitchen 588,Home,Kitchen,Per Una,16.32,8.79,28/03/2025,White,S,Cotton,TRUE
3fe7ba3a-996b-4a5e-9fab-3c1effeb0a33,MSFO00589,Home Range Bakery 589,Food,Bakery,Home Range,10.49,6.41,27/02/2025,Beige,S,Blend,TRUE
29df3471-2dae-496f-aec7-83b175507993,MSBE00590,Essential Fragrance 590,Beauty,Fragrance,Essential,1.37,0.83,26/10/2024,Black,L,Silk,TRUE
49397c5f-a285-4899-bc33-4d646759f416,MSFO00591,Limited Edition Deli 591,Food,Deli,Limited Edition,11.16,8.5,17/07/2025,Green,OneSize,Blend,TRUE
da33099a-8c1d-49af-83ad-464d7e8c040f,MSFO00592,Home Range Bakery 592,Food,Bakery,Home Range,4.17,2.95,03/11/2024,White,M,Polyester,TRUE
a010c46d-4315-45aa-a1b2-10d909464855,MSFO00593,Essential Fresh 593,Food,Fresh,Essential,12.89,8.87,07/07/2025,Red,L,Polyester,TRUE
48481b19-2704-4292-be46-b55094cb190b,MSFO00594,Home Range Fresh 594,Food,Fresh,Home Range,32.58,15.86,25/08/2024,Beige,XS,Polyester,TRUE
6a9246fe-272d-4533-b58e-6cc0b6cfa485,MSHO00595,Home Range Furniture 595,Home,Furniture,Home Range,20.45,16.05,12/05/2025,Green,M,Linen,TRUE
1de310e6-d1e7-4774-9a2b-2e956140264d,MSWO00596,M&S Collection Coats 596,Womens_Clothing,Coats,M&S Collection,6.1,4.86,07/03/2025,Multi,OneSize,Linen,TRUE
176ea1ae-3252-487e-89b1-4921b9c8a0c4,MSFO00597,Beauty Line Frozen 597,Food,Frozen,Beauty Line,1.58,1.08,05/09/2024,Blue,XL,Cotton,TRUE
e5485a90-c1c8-4167-9016-d06cd1250fdd,MSBE00598,Essential Bath 598,Beauty,Bath,Essential,4.62,2.97,26/07/2025,Black,XS,Polyester,TRUE
a2e93014-7931-4e50-84e4-5f577e7fbf98,MSME00599,Foodies Knitwear 599,Mens_Clothing,Knitwear,Foodies,2.46,1.17,24/12/2024,White,L,Polyester,TRUE
413d377e-3f25-4e55-b652-7e6e535b46b4,MSME00600,Beauty Line Shirts 600,Mens_Clothing,Shirts,Beauty Line,21.04,12.28,26/09/2024,Green,OneSize,Polyester,TRUE
f7a87d6c-b6d6-4ec5-a70f-5ff68d93596a,MSWO00601,Beauty Line Dresses 601,Womens_Clothing,Dresses,Beauty Line,39.65,21.39,28/06/2025,Green,S,Polyester,TRUE
